Calendar,GPST,x-ecef(m),y-ecef(m),z-ecef(m),Q,ns,sdx(m),sdy(m),sdz(m),sdxy(m),sdyz(m),sdzx(m),age(s),ratio
2019/12/21,16:04:00,-1132915.151,6092528.779,1504633.112,5,10,2.171,5.0281,2.3089,-2.72,2.7039,-1.447,0,0
2019/12/21,16:04:30,-1132915.467,6092528.696,1504632.987,5,10,2.1823,5.0553,2.3232,-2.7414,2.7332,-1.4657,0,0
2019/12/21,16:05:00,-1132915.492,6092528.682,1504633.188,5,10,2.1937,5.0828,2.3378,-2.7631,2.7625,-1.4846,0,0
2019/12/21,16:05:30,-1132915.323,6092528.588,1504632.996,5,10,2.2053,5.1107,2.3526,-2.785,2.7919,-1.5035,0,0
2019/12/21,16:06:00,-1132915.207,6092528.147,1504632.993,5,10,2.2171,5.1389,2.3675,-2.8071,2.8214,-1.5226,0,0
2019/12/21,16:06:30,-1132915.244,6092528.364,1504633.021,5,10,2.2291,5.1674,2.3827,-2.8294,2.8509,-1.5418,0,0
2019/12/21,16:07:00,-1132915.271,6092528.403,1504632.855,5,10,2.2412,5.1962,2.398,-2.8519,2.8805,-1.5611,0,0
2019/12/21,16:07:30,-1132915.258,6092528.62,1504633.012,5,10,2.2535,5.2253,2.4134,-2.8746,2.9101,-1.5805,0,0
2019/12/21,16:08:00,-1132915.264,6092528.467,1504633.032,5,10,2.266,5.2546,2.4291,-2.8975,2.9398,-1.6,0,0
2019/12/21,16:08:30,-1132915.06,6092528.479,1504633.028,5,10,2.2786,5.2842,2.4448,-2.9206,2.9695,-1.6196,0,0
2019/12/21,16:09:00,-1132914.988,6092527.821,1504632.837,5,10,2.2914,5.314,2.4607,-2.9438,2.9992,-1.6392,0,0
2019/12/21,16:09:30,-1132915.114,6092528.936,1504632.958,5,10,2.3043,5.344,2.4767,-2.9672,3.029,-1.6589,0,0
2019/12/21,16:10:00,-1132915.348,6092529.066,1504633.296,5,10,2.3174,5.3742,2.4929,-2.9907,3.0587,-1.6787,0,0
2019/12/21,16:10:30,-1132915.322,6092528.554,1504632.657,5,10,2.3307,5.4046,2.5091,-3.0144,3.0884,-1.6985,0,0
2019/12/21,16:11:00,-1132915.246,6092529.25,1504633.179,5,10,2.3441,5.4351,2.5255,-3.0382,3.118,-1.7184,0,0
2019/12/21,16:11:30,-1132915.42,6092529.107,1504633.014,5,10,2.3576,5.4657,2.5419,-3.0621,3.1476,-1.7383,0,0
2019/12/21,16:12:00,-1132915.289,6092528.057,1504632.873,5,10,2.3713,5.4964,2.5584,-3.0861,3.1771,-1.7583,0,0
2019/12/21,16:12:30,-1132915.374,6092529.188,1504633.235,5,10,2.3851,5.5272,2.575,-3.1101,3.2065,-1.7782,0,0
2019/12/21,16:13:00,-1132915.655,6092528.886,1504633.091,5,10,2.399,5.558,2.5916,-3.1343,3.2359,-1.7982,0,0
2019/12/21,16:13:30,-1132915.103,6092528.759,1504633.1,5,10,2.413,5.5887,2.6082,-3.1585,3.265,-1.8181,0,0
2019/12/21,16:14:00,-1132915.325,6092528.743,1504633.106,5,10,2.4272,5.6195,2.6249,-3.1827,3.2941,-1.8381,0,0
2019/12/21,16:14:30,-1132915.015,6092528.489,1504632.792,5,10,2.4414,5.6502,2.6415,-3.2069,3.3229,-1.8579,0,0
2019/12/21,16:15:00,-1132915.147,6092528.556,1504632.884,5,10,2.4558,5.6807,2.6582,-3.2311,3.3515,-1.8778,0,0
2019/12/21,16:15:30,-1132915.426,6092528.472,1504633.181,5,10,2.4702,5.7112,2.6747,-3.2553,3.3799,-1.8975,0,0
2019/12/21,16:16:00,-1132915.307,6092528.631,1504632.949,5,10,2.4847,5.7414,2.6913,-3.2794,3.4081,-1.9172,0,0
2019/12/21,16:16:30,-1132915.374,6092528.117,1504632.878,5,10,2.4992,5.7715,2.7077,-3.3035,3.436,-1.9368,0,0
2019/12/21,16:17:00,-1132915.339,6092528.063,1504632.952,5,10,2.5138,5.8012,2.7241,-3.3275,3.4636,-1.9563,0,0
2019/12/21,16:17:30,-1132915.06,6092528.358,1504632.913,5,10,2.5285,5.8307,2.7403,-3.3513,3.4908,-1.9756,0,0
2019/12/21,16:18:00,-1132914.746,6092527.611,1504632.438,5,10,2.5431,5.8598,2.7564,-3.375,3.5177,-1.9948,0,0
2019/12/21,16:18:30,-1132915.478,6092528.466,1504633.178,5,10,2.5578,5.8886,2.7723,-3.3985,3.5441,-2.0138,0,0
2019/12/21,16:19:00,-1132915.154,6092528.427,1504632.767,5,10,2.5725,5.9169,2.7881,-3.4218,3.5702,-2.0326,0,0
2019/12/21,16:19:30,-1132915.271,6092528.262,1504632.768,5,10,2.5871,5.9447,2.8036,-3.4449,3.5957,-2.0512,0,0
2019/12/21,16:20:00,-1132915.386,6092528.237,1504632.88,5,10,2.6018,5.972,2.8189,-3.4678,3.6208,-2.0696,0,0
2019/12/21,16:20:30,-1132915.088,6092527.633,1504632.711,5,10,2.6164,5.9987,2.834,-3.4903,3.6454,-2.0877,0,0
2019/12/21,16:21:00,-1132915.159,6092528.435,1504633.088,5,10,2.6309,6.0248,2.8488,-3.5125,3.6694,-2.1055,0,0
2019/12/21,16:21:30,-1132915.555,6092529.129,1504633.351,5,10,2.6454,6.0502,2.8632,-3.5344,3.6927,-2.1231,0,0
2019/12/21,16:22:00,-1132915.175,6092528.463,1504633.183,5,10,2.6597,6.075,2.8774,-3.556,3.7155,-2.1403,0,0
2019/12/21,16:22:30,-1132915.143,6092528.182,1504632.931,5,10,2.674,6.0989,2.8912,-3.5771,3.7376,-2.1571,0,0
2019/12/21,16:23:00,-1132915.062,6092528.118,1504632.833,5,10,2.6882,6.122,2.9046,-3.5978,3.759,-2.1737,0,0
2019/12/21,16:23:30,-1132915.362,6092528.413,1504633.007,5,10,2.7022,6.1443,2.9176,-3.618,3.7797,-2.1898,0,0
2019/12/21,16:24:00,-1132915.226,6092528.508,1504632.933,5,10,2.716,6.1657,2.9302,-3.6377,3.7996,-2.2055,0,0
2019/12/21,16:24:30,-1132915.291,6092528.522,1504633.154,5,10,2.7297,6.1861,2.9424,-3.6569,3.8187,-2.2208,0,0
2019/12/21,16:25:00,-1132915.37,6092528.399,1504632.913,5,10,2.7432,6.2055,2.9541,-3.6756,3.837,-2.2356,0,0
2019/12/21,16:25:30,-1132915.481,6092527.993,1504632.891,5,10,2.7565,6.2238,2.9653,-3.6937,3.8544,-2.25,0,0
2019/12/21,16:26:00,-1132915.458,6092528.689,1504632.994,5,10,2.7696,6.2411,2.976,-3.7112,3.871,-2.2639,0,0
2019/12/21,16:26:30,-1132914.912,6092527.685,1504632.477,5,10,2.7824,6.2572,2.9861,-3.728,3.8866,-2.2772,0,0
2019/12/21,16:27:00,-1132914.823,6092527.598,1504632.564,5,10,2.795,6.2722,2.9957,-3.7442,3.9012,-2.2901,0,0
2019/12/21,16:27:30,-1132914.93,6092528.339,1504632.918,5,10,2.8073,6.286,3.0047,-3.7597,3.9149,-2.3023,0,0
2019/12/21,16:28:00,-1132914.812,6092527.79,1504632.701,5,10,2.8193,6.2986,3.0131,-3.7745,3.9277,-2.314,0,0
2019/12/21,16:28:30,-1132914.931,6092527.937,1504633.016,5,10,2.8311,6.3098,3.0209,-3.7885,3.9393,-2.3252,0,0
2019/12/21,16:29:00,-1132914.902,6092527.493,1504633.001,5,10,2.8425,6.3198,3.0281,-3.8019,3.95,-2.3357,0,0
2019/12/21,16:29:30,-1132915.29,6092528.356,1504633.166,5,10,2.8536,6.3285,3.0346,-3.8144,3.9596,-2.3456,0,0
2019/12/21,16:30:00,-1132914.996,6092528.112,1504632.926,5,10,2.8644,6.3358,3.0405,-3.8262,3.9681,-2.3548,0,0
2019/12/21,16:30:30,-1132915.037,6092527.474,1504632.372,5,10,2.8749,6.3418,3.0458,-3.8371,3.9755,-2.3635,0,0
2019/12/21,16:31:00,-1132914.627,6092526.268,1504632.039,5,10,2.885,6.3464,3.0503,-3.8473,3.9819,-2.3715,0,0
2019/12/21,16:31:30,-1132914.474,6092527.098,1504632.642,5,10,2.8947,6.3496,3.0542,-3.8566,3.9871,-2.3788,0,0
2019/12/21,16:32:00,-1132915.061,6092527.73,1504633.049,5,10,2.9041,6.3515,3.0574,-3.8651,3.9912,-2.3854,0,0
2019/12/21,16:32:30,-1132914.504,6092527.063,1504632.433,5,10,2.9131,6.3519,3.0598,-3.8728,3.9942,-2.3914,0,0
2019/12/21,16:33:00,-1132914.65,6092526.856,1504632.383,5,10,2.9217,6.3509,3.0616,-3.8796,3.9961,-2.3967,0,0
2019/12/21,16:33:30,-1132915.188,6092527.753,1504632.829,5,10,2.9299,6.3485,3.0627,-3.8856,3.9969,-2.4013,0,0
2019/12/21,16:34:00,-1132914.981,6092528.175,1504633.026,5,10,2.9378,6.3447,3.0631,-3.8907,3.9965,-2.4053,0,0
2019/12/21,16:34:30,-1132915.058,6092527.03,1504632.683,5,10,2.9452,6.3396,3.0629,-3.895,3.9951,-2.4085,0,0
2019/12/21,16:35:00,-1132915.346,6092528.309,1504632.807,5,10,2.9523,6.3331,3.0619,-3.8984,3.9925,-2.4111,0,0
2019/12/21,16:35:30,-1132915.277,6092528.074,1504632.705,5,10,2.959,6.3252,3.0602,-3.901,3.9889,-2.413,0,0
2019/12/21,16:36:00,-1132914.95,6092527.867,1504632.668,5,10,2.9653,6.316,3.0579,-3.9027,3.9842,-2.4143,0,0
2019/12/21,16:36:30,-1132914.703,6092527.37,1504632.776,5,10,2.9712,6.3054,3.0549,-3.9037,3.9784,-2.4148,0,0
2019/12/21,16:37:00,-1132914.846,6092527.698,1504632.692,5,10,2.9767,6.2936,3.0513,-3.9038,3.9717,-2.4147,0,0
2019/12/21,16:37:30,-1132914.935,6092527.809,1504632.641,5,10,2.9819,6.2806,3.047,-3.9032,3.9639,-2.414,0,0
2019/12/21,16:38:00,-1132914.926,6092527.568,1504632.427,5,10,2.9867,6.2663,3.0421,-3.9018,3.9551,-2.4126,0,0
2019/12/21,16:38:30,-1132914.831,6092527.575,1504632.77,5,10,2.9911,6.2508,3.0366,-3.8996,3.9453,-2.4106,0,0
2019/12/21,16:39:00,-1132914.775,6092527.258,1504632.572,5,10,2.9952,6.2342,3.0305,-3.8967,3.9346,-2.408,0,0
2019/12/21,16:39:30,-1132914.998,6092527.273,1504632.661,5,10,2.999,6.2164,3.0238,-3.893,3.923,-2.4048,0,0
2019/12/21,16:40:00,-1132915.263,6092528.589,1504632.866,5,9,3.0327,6.5989,3.0405,-4.0114,4.0194,-2.4348,0,0
2019/12/21,16:40:30,-1132915.125,6092527.726,1504632.636,5,9,3.0366,6.5838,3.0338,-4.0088,4.009,-2.4316,0,0
2019/12/21,16:41:00,-1132915.181,6092528.195,1504632.856,5,9,3.0401,6.5675,3.0264,-4.0054,3.9977,-2.4278,0,0
2019/12/21,16:41:30,-1132915.131,6092528.028,1504632.65,5,9,3.0433,6.55,3.0185,-4.0012,3.9854,-2.4235,0,0
2019/12/21,16:42:00,-1132913.899,6092525.895,1504631.842,5,9,3.0462,6.5313,3.0101,-3.9963,3.9722,-2.4186,0,0
2019/12/21,16:42:30,-1132915.048,6092528.282,1504632.499,5,9,3.0487,6.5115,3.0012,-3.9908,3.9581,-2.4131,0,0
2019/12/21,16:43:00,-1132914.723,6092527.779,1504632.389,5,9,3.0509,6.4907,2.9918,-3.9845,3.9432,-2.4071,0,0
2019/12/21,16:43:30,-1132914.538,6092527.556,1504632.402,5,9,3.0529,6.4688,2.982,-3.9776,3.9275,-2.4006,0,0
2019/12/21,16:44:00,-1132914.538,6092527.497,1504632.495,5,9,3.0545,6.4459,2.9717,-3.97,3.9111,-2.3936,0,0
2019/12/21,16:44:30,-1132914.862,6092528.088,1504632.574,5,9,3.0559,6.4221,2.961,-3.9619,3.8939,-2.3862,0,0
2019/12/21,16:45:00,-1132914.443,6092527.844,1504632.701,5,9,3.057,6.3975,2.9499,-3.9532,3.876,-2.3782,0,0
2019/12/21,16:45:30,-1132914.777,6092527.468,1504632.472,5,9,3.0578,6.372,2.9385,-3.9439,3.8575,-2.3699,0,0
2019/12/21,16:46:00,-1132915.013,6092527.739,1504632.468,5,9,3.0585,6.3457,2.9267,-3.9341,3.8383,-2.3611,0,0
2019/12/21,16:46:30,-1132914.709,6092527.9,1504632.481,5,9,3.0589,6.3186,2.9145,-3.9239,3.8186,-2.3519,0,0
2019/12/21,16:47:00,-1132914.72,6092527.728,1504632.332,5,9,3.0591,6.2909,2.9021,-3.9131,3.7982,-2.3423,0,0
2019/12/21,16:47:30,-1132914.327,6092527.552,1504632.569,5,9,3.0591,6.2626,2.8893,-3.902,3.7774,-2.3324,0,0
2019/12/21,16:48:00,-1132915.205,6092527.697,1504632.307,5,9,3.0589,6.2337,2.8763,-3.8904,3.7561,-2.3221,0,0
2019/12/21,16:48:30,-1132914.822,6092528.022,1504632.6,5,9,3.0586,6.2042,2.8631,-3.8785,3.7343,-2.3116,0,0
2019/12/21,16:49:00,-1132914.537,6092527.796,1504632.531,5,9,3.0581,6.1742,2.8496,-3.8662,3.7121,-2.3007,0,0
2019/12/21,16:49:30,-1132915.289,6092528.749,1504632.739,5,9,3.0575,6.1438,2.836,-3.8536,3.6895,-2.2895,0,0
2019/12/21,16:50:00,-1132915.23,6092528.815,1504632.741,5,9,3.0568,6.113,2.8221,-3.8407,3.6665,-2.2781,0,0
2019/12/21,16:50:30,-1132915.155,6092527.684,1504632.54,5,9,3.056,6.0818,2.8081,-3.8276,3.6432,-2.2664,0,0
2019/12/21,16:51:00,-1132915.185,6092528.752,1504632.565,5,8,3.113,6.7009,2.8145,-4.0336,3.7521,-2.299,0,0
